bib_id	sequence	mrcfield	dz	rawfield
10060820	X31	600	http://id.loc.gov/authorities/names/no2016029481	=600  10$aDubois, Pierre,$d-1838.$0http://id.loc.gov/authorities/names/no2016029481$0http://viaf.org/viaf/1696145857117822922140
10060820	X31	600	http://viaf.org/viaf/1696145857117822922140	=600  10$aDubois, Pierre,$d-1838.$0http://id.loc.gov/authorities/names/no2016029481$0http://viaf.org/viaf/1696145857117822922140
10060820	X34	600	http://id.worldcat.org/fast/fst01943895	=600  17$aDubois, Pierre,$d-1838.$2fast$0http://id.worldcat.org/fast/fst01943895$0http://viaf.org/viaf/1696145857117822922140
10060820	X34	600	http://viaf.org/viaf/1696145857117822922140	=600  17$aDubois, Pierre,$d-1838.$2fast$0http://id.worldcat.org/fast/fst01943895$0http://viaf.org/viaf/1696145857117822922140
10060820	X35	650	http://id.worldcat.org/fast/fst00916106	=650  \7$aEthnology.$2fast$0http://id.worldcat.org/fast/fst00916106
10060820	X36	650	http://id.worldcat.org/fast/fst01930858	=650  \7$aNetherlandish colonies.$2fast$0http://id.worldcat.org/fast/fst01930858
10060820	X37	651	http://id.worldcat.org/fast/fst01241480	=651  \7$aIndonesia$zBali Island.$2fast$0http://id.worldcat.org/fast/fst01241480
10060820	X38	650	http://d-nb.info/gnd/4078931-7	=650  \7$aEthnologie$2gnd$0http://d-nb.info/gnd/4078931-7
10060820	X39	651	http://d-nb.info/gnd/4004327-7	=651  \7$aBali$2gnd$0http://d-nb.info/gnd/4004327-7$0http://id.loc.gov/authorities/names/n84720959
10060820	X39	651	http://id.loc.gov/authorities/names/n84720959	=651  \7$aBali$2gnd$0http://d-nb.info/gnd/4004327-7$0http://id.loc.gov/authorities/names/n84720959
10060820	X40	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory.$2fast$0http://id.worldcat.org/fast/fst01411628
10060820	X41	700	http://viaf.org/viaf/1696145857117822922140	=700  12$iContainer of (work):$aDubois, Pierre,$d-1838.$tL?eg?ere id?ee de Bali en 1830.$0http://viaf.org/viaf/1696145857117822922140
10060820	X42	700	http://viaf.org/viaf/1696145857117822922140	=700  12$iContainer of (expression):$aDubois, Pierre,$d-1838.$tL?eg?ere id?ee de Bali en 1830.$lEnglish.$0http://viaf.org/viaf/1696145857117822922140
10060827	X20	100	http://id.loc.gov/authorities/names/no00097932	=100  1\$aIdrus, Nurul Ilmi,$eauthor.$0http://id.loc.gov/authorities/names/no00097932$0http://viaf.org/viaf/2020712
10060827	X20	100	http://viaf.org/viaf/2020712	=100  1\$aIdrus, Nurul Ilmi,$eauthor.$0http://id.loc.gov/authorities/names/no00097932$0http://viaf.org/viaf/2020712
10060827	X33	650	http://id.loc.gov/authorities/subjects/sh85081477	=650  \0$aBugis (Malay people)$xMarriage customs and rites.$0http://id.loc.gov/authorities/subjects/sh85081477
10060827	X37	650	http://id.worldcat.org/fast/fst00840503	=650  \7$aBugis (Malay people)$xMarriage customs and rites.$2fast$0http://id.worldcat.org/fast/fst00840503
10060827	X38	650	http://id.worldcat.org/fast/fst00885510	=650  \7$aCustomary law.$2fast$0http://id.worldcat.org/fast/fst00885510
10060827	X39	650	http://id.worldcat.org/fast/fst01007815	=650  \7$aManners and customs.$2fast$0http://id.worldcat.org/fast/fst01007815
10060827	X40	650	http://id.worldcat.org/fast/fst01010592	=650  \7$aMarriage customs and rites.$2fast$0http://id.worldcat.org/fast/fst01010592
10060827	X41	650	http://id.worldcat.org/fast/fst01114598	=650  \7$aSex role.$2fast$0http://id.worldcat.org/fast/fst01114598
10060827	X42	651	http://id.worldcat.org/fast/fst01207737	=651  \7$aIndonesia$zSulawesi Selatan.$2fast$0http://id.worldcat.org/fast/fst01207737
10060828	X29	650	http://id.loc.gov/authorities/subjects/sh85130634	=650  \0$aSupernatural in motion pictures.$0http://id.loc.gov/authorities/subjects/sh85130634
10060828	X30	650	http://id.loc.gov/authorities/subjects/sh93007779	=650  \0$aGhosts in motion pictures.$0http://id.loc.gov/authorities/subjects/sh93007779
10060828	X32	650	http://id.worldcat.org/fast/fst00942441	=650  \7$aGhosts in motion pictures.$2fast$0http://id.worldcat.org/fast/fst00942441
10060828	X33	650	http://id.worldcat.org/fast/fst01027285	=650  \7$aMotion pictures.$2fast$0http://id.worldcat.org/fast/fst01027285
10060828	X34	650	http://id.worldcat.org/fast/fst01138968	=650  \7$aSupernatural in motion pictures.$2fast$0http://id.worldcat.org/fast/fst01138968
10060828	X35	651	http://id.worldcat.org/fast/fst01240499	=651  \7$aSoutheast Asia.$2fast$0http://id.worldcat.org/fast/fst01240499$0http://id.loc.gov/authorities/subjects/sh85008627
10060828	X35	651	http://id.loc.gov/authorities/subjects/sh85008627	=651  \7$aSoutheast Asia.$2fast$0http://id.worldcat.org/fast/fst01240499$0http://id.loc.gov/authorities/subjects/sh85008627
10060828	X36	650	http://d-nb.info/gnd/4127415-5	=650  \7$aHorrorfilm$2gnd$0http://d-nb.info/gnd/4127415-5
10060828	X37	651	http://d-nb.info/gnd/4003217-6	=651  \7$aAsien$2gnd$0http://d-nb.info/gnd/4003217-6
10060828	X39	700	http://id.loc.gov/authorities/names/n94094447	=700  1\$aLauser, Andrea,$eeditor.$0http://id.loc.gov/authorities/names/n94094447$0http://viaf.org/viaf/76468208
10060828	X39	700	http://viaf.org/viaf/76468208	=700  1\$aLauser, Andrea,$eeditor.$0http://id.loc.gov/authorities/names/n94094447$0http://viaf.org/viaf/76468208
10060832	X17	100	http://id.loc.gov/authorities/names/no2016083646	=100  1\$aPalmer, Wayne$q(Wayne Joseph),$eauthor.$0http://id.loc.gov/authorities/names/no2016083646$0http://viaf.org/viaf/1084146936680613780973
10060832	X17	100	http://viaf.org/viaf/1084146936680613780973	=100  1\$aPalmer, Wayne$q(Wayne Joseph),$eauthor.$0http://id.loc.gov/authorities/names/no2016083646$0http://viaf.org/viaf/1084146936680613780973
10060832	X32	650	http://id.worldcat.org/fast/fst01729099	=650  \7$aForeign workers.$2fast$0http://id.worldcat.org/fast/fst01729099
10060832	X33	651	http://id.worldcat.org/fast/fst01209242	=651  \7$aIndonesia.$2fast$0http://id.worldcat.org/fast/fst01209242$0http://id.loc.gov/authorities/names/n80083633
10060832	X33	651	http://id.loc.gov/authorities/names/n80083633	=651  \7$aIndonesia.$2fast$0http://id.worldcat.org/fast/fst01209242$0http://id.loc.gov/authorities/names/n80083633
10061159	X18	100	http://id.loc.gov/authorities/names/n91062367	=100  1\$aChua, Beng Huat,$eauthor.$0http://id.loc.gov/authorities/names/n91062367$0http://viaf.org/viaf/12592292
10061159	X18	100	http://viaf.org/viaf/12592292	=100  1\$aChua, Beng Huat,$eauthor.$0http://id.loc.gov/authorities/names/n91062367$0http://viaf.org/viaf/12592292
10061159	X28	651	http://id.loc.gov/authorities/subjects/sh2002007832	=651  \0$aSingapore$xPolitics and government.$0http://id.loc.gov/authorities/subjects/sh2002007832
10061159	X31	610	http://id.loc.gov/authorities/names/n50010779	=610  20$aPeople's Action Party (Singapore)$0http://id.loc.gov/authorities/names/n50010779
10061159	X32	610	http://id.worldcat.org/fast/fst00511201	=610  27$aPeople's Action Party (Singapore)$2fast$0http://id.worldcat.org/fast/fst00511201
10061159	X33	650	http://id.worldcat.org/fast/fst00870629	=650  \7$aCommunitarianism.$2fast$0http://id.worldcat.org/fast/fst00870629
10061159	X34	650	http://id.worldcat.org/fast/fst00997183	=650  \7$aLiberalism.$2fast$0http://id.worldcat.org/fast/fst00997183
10061159	X35	650	http://id.worldcat.org/fast/fst01919741	=650  \7$aPolitics and government.$2fast$0http://id.worldcat.org/fast/fst01919741
10061159	X36	651	http://id.worldcat.org/fast/fst01205288	=651  \7$aSingapore.$2fast$0http://id.worldcat.org/fast/fst01205288$0http://id.loc.gov/authorities/names/n79059023
10061159	X36	651	http://id.loc.gov/authorities/names/n79059023	=651  \7$aSingapore.$2fast$0http://id.worldcat.org/fast/fst01205288$0http://id.loc.gov/authorities/names/n79059023
10061716	X18	100	http://id.loc.gov/authorities/names/n2003091181	=100  1\$aTyner, James A.,$d1966-$eauthor.$0http://id.loc.gov/authorities/names/n2003091181$0http://viaf.org/viaf/19979384
10061716	X18	100	http://viaf.org/viaf/19979384	=100  1\$aTyner, James A.,$d1966-$eauthor.$0http://id.loc.gov/authorities/names/n2003091181$0http://viaf.org/viaf/19979384
10061716	X30	610	http://id.loc.gov/authorities/names/n79020111	=610  20$aParti communiste du Kampuchea.$0http://id.loc.gov/authorities/names/n79020111$0http://viaf.org/viaf/137469874
10061716	X30	610	http://viaf.org/viaf/137469874	=610  20$aParti communiste du Kampuchea.$0http://id.loc.gov/authorities/names/n79020111$0http://viaf.org/viaf/137469874
10061716	X31	610	http://id.worldcat.org/fast/fst00530281	=610  27$aParti communiste du Kampuchea.$2fast$0http://id.worldcat.org/fast/fst00530281$0http://viaf.org/viaf/137469874
10061716	X31	610	http://viaf.org/viaf/137469874	=610  27$aParti communiste du Kampuchea.$2fast$0http://id.worldcat.org/fast/fst00530281$0http://viaf.org/viaf/137469874
10061716	X32	651	http://id.loc.gov/authorities/subjects/sh85019095	=651  \0$aCambodia$xPolitics and government$y1975-1979.$0http://id.loc.gov/authorities/subjects/sh85019095
10061716	X35	650	http://id.worldcat.org/fast/fst00870421	=650  \7$aCommunism.$2fast$0http://id.worldcat.org/fast/fst00870421
10061716	X36	650	http://id.worldcat.org/fast/fst01069902	=650  \7$aPolitical violence.$2fast$0http://id.worldcat.org/fast/fst01069902
10061716	X37	650	http://id.worldcat.org/fast/fst01919741	=650  \7$aPolitics and government.$2fast$0http://id.worldcat.org/fast/fst01919741
10061716	X38	651	http://id.worldcat.org/fast/fst01207659	=651  \7$aCambodia.$2fast$0http://id.worldcat.org/fast/fst01207659$0http://id.loc.gov/authorities/names/n80014970
10061716	X38	651	http://id.loc.gov/authorities/names/n80014970	=651  \7$aCambodia.$2fast$0http://id.worldcat.org/fast/fst01207659$0http://id.loc.gov/authorities/names/n80014970
10061716	X40	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory.$2fast$0http://id.worldcat.org/fast/fst01411628
10061716	X42	830	http://id.loc.gov/authorities/names/no2016042108	=830  \0$aSyracuse studies in geography$0http://id.loc.gov/authorities/names/no2016042108
10062540	X15	100	http://id.loc.gov/authorities/names/no2017001534	=100  1\$aRoberts, Jim,$d1949-$eauthor.$0http://id.loc.gov/authorities/names/no2017001534$0http://viaf.org/viaf/132148449915315692864
10062540	X15	100	http://viaf.org/viaf/132148449915315692864	=100  1\$aRoberts, Jim,$d1949-$eauthor.$0http://id.loc.gov/authorities/names/no2017001534$0http://viaf.org/viaf/132148449915315692864
10062540	X25	610	http://id.loc.gov/authorities/names/n79021621	=610  20$aCornell University$xHockey.$0http://id.loc.gov/authorities/names/n79021621$0http://viaf.org/viaf/126293486
10062540	X25	610	http://viaf.org/viaf/126293486	=610  20$aCornell University$xHockey.$0http://id.loc.gov/authorities/names/n79021621$0http://viaf.org/viaf/126293486
10062540	X26	610	http://id.worldcat.org/fast/fst00530369	=610  27$aCornell University.$2fast$0http://id.worldcat.org/fast/fst00530369$0http://viaf.org/viaf/126293486
10062540	X26	610	http://viaf.org/viaf/126293486	=610  27$aCornell University.$2fast$0http://id.worldcat.org/fast/fst00530369$0http://viaf.org/viaf/126293486
10062540	X28	650	http://id.worldcat.org/fast/fst00958540	=650  \7$aHockey.$2fast$0http://id.worldcat.org/fast/fst00958540
10062540	X29	651	http://id.worldcat.org/fast/fst01205507	=651  \7$aNew York (State)$zIthaca.$2fast$0http://id.worldcat.org/fast/fst01205507
10062540	X30	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory.$2fast$0http://id.worldcat.org/fast/fst01411628
10062540	X31	700	http://id.loc.gov/authorities/names/n87887911	=700  1\$aMintz, Arthur,$eauthor.$0http://id.loc.gov/authorities/names/n87887911$0http://viaf.org/viaf/26132056
10062540	X31	700	http://viaf.org/viaf/26132056	=700  1\$aMintz, Arthur,$eauthor.$0http://id.loc.gov/authorities/names/n87887911$0http://viaf.org/viaf/26132056
10062540	X32	700	http://id.loc.gov/authorities/names/n83151378	=700  1\$aDryden, Ken,$d1947-$ewriter of foreword.$0http://id.loc.gov/authorities/names/n83151378$0http://viaf.org/viaf/57993795
10062540	X32	700	http://viaf.org/viaf/57993795	=700  1\$aDryden, Ken,$d1947-$ewriter of foreword.$0http://id.loc.gov/authorities/names/n83151378$0http://viaf.org/viaf/57993795
10064892	X16	100	http://id.loc.gov/authorities/names/no2008188156	=100  1\$aNazarian, Cynthia Nyree,$d1980-$eauthor.$0http://id.loc.gov/authorities/names/no2008188156$0http://viaf.org/viaf/36750009
10064892	X16	100	http://viaf.org/viaf/36750009	=100  1\$aNazarian, Cynthia Nyree,$d1980-$eauthor.$0http://id.loc.gov/authorities/names/no2008188156$0http://viaf.org/viaf/36750009
10064892	X27	600	http://id.loc.gov/authorities/names/n79092622	=600  10$aPetrarca, Francesco,$d1304-1374$xInfluence.$0http://id.loc.gov/authorities/names/n79092622$0http://viaf.org/viaf/39382430
10064892	X27	600	http://viaf.org/viaf/39382430	=600  10$aPetrarca, Francesco,$d1304-1374$xInfluence.$0http://id.loc.gov/authorities/names/n79092622$0http://viaf.org/viaf/39382430
10064892	X28	600	http://id.worldcat.org/fast/fst00041151	=600  17$aPetrarca, Francesco,$d1304-1374.$2fast$0http://id.worldcat.org/fast/fst00041151$0http://viaf.org/viaf/39382430
10064892	X28	600	http://viaf.org/viaf/39382430	=600  17$aPetrarca, Francesco,$d1304-1374.$2fast$0http://id.worldcat.org/fast/fst00041151$0http://viaf.org/viaf/39382430
10064892	X29	650	http://id.loc.gov/authorities/subjects/sh2008119941	=650  \0$aEuropean poetry$yRenaissance, 1450-1600$xHistory and criticism.$0http://id.loc.gov/authorities/subjects/sh2008119941
10064892	X31	650	http://id.loc.gov/authorities/subjects/sh85143523	=650  \0$aViolence in literature.$0http://id.loc.gov/authorities/subjects/sh85143523
10064892	X33	650	http://id.worldcat.org/fast/fst01711052	=650  \7$aEuropean poetry$xRenaissance.$2fast$0http://id.worldcat.org/fast/fst01711052
10064892	X34	650	http://id.worldcat.org/fast/fst00972484	=650  \7$aInfluence (Literary, artistic, etc.)$2fast$0http://id.worldcat.org/fast/fst00972484
10064892	X35	650	http://id.worldcat.org/fast/fst01000102	=650  \7$aLiterature and state.$2fast$0http://id.worldcat.org/fast/fst01000102
10064892	X36	650	http://id.worldcat.org/fast/fst01002867	=650  \7$aLove poetry, European.$2fast$0http://id.worldcat.org/fast/fst01002867
10064892	X37	650	http://id.worldcat.org/fast/fst01167282	=650  \7$aViolence in literature.$2fast$0http://id.worldcat.org/fast/fst01167282
10064892	X38	651	http://id.worldcat.org/fast/fst01245064	=651  \7$aEurope.$2fast$0http://id.worldcat.org/fast/fst01245064$0http://id.loc.gov/authorities/subjects/sh85045631
10064892	X38	651	http://id.loc.gov/authorities/subjects/sh85045631	=651  \7$aEurope.$2fast$0http://id.worldcat.org/fast/fst01245064$0http://id.loc.gov/authorities/subjects/sh85045631
10064892	X39	650	http://d-nb.info/gnd/4114413-2	=650  \7$aLiebeslyrik$2gnd$0http://d-nb.info/gnd/4114413-2
10064892	X40	650	http://d-nb.info/gnd/4807597-8	=650  \7$aUnterordnung$gMotiv$2gnd$0http://d-nb.info/gnd/4807597-8
10064892	X41	650	http://d-nb.info/gnd/4299981-9	=650  \7$aErniedrigung$gMotiv$2gnd$0http://d-nb.info/gnd/4299981-9
10064892	X42	650	http://d-nb.info/gnd/4113748-6	=650  \7$aGewalt$gMotiv$2gnd$0http://d-nb.info/gnd/4113748-6
10064892	X43	650	http://d-nb.info/gnd/7591669-1	=650  \7$aSouver?anit?at$gMotiv$2gnd$0http://d-nb.info/gnd/7591669-1
10064892	X44	651	http://d-nb.info/gnd/4015701-5	=651  \7$aEuropa$2gnd$0http://d-nb.info/gnd/4015701-5
10064892	X45	655	http://id.worldcat.org/fast/fst01411635	=655  \7$aCriticism, interpretation, etc.$2fast$0http://id.worldcat.org/fast/fst01411635
10064892	X46	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory.$2fast$0http://id.worldcat.org/fast/fst01411628
10064893	X17	100	http://id.loc.gov/authorities/names/n2002024537	=100  1\$aKrug, Rebecca,$eauthor.$0http://id.loc.gov/authorities/names/n2002024537$0http://viaf.org/viaf/2698639
10064893	X17	100	http://viaf.org/viaf/2698639	=100  1\$aKrug, Rebecca,$eauthor.$0http://id.loc.gov/authorities/names/n2002024537$0http://viaf.org/viaf/2698639
10064893	X28	600	http://id.loc.gov/authorities/names/nr2004030338	=600  10$aKempe, Margery,$dapproximately 1373-$tBook of Margery Kempe.$0http://id.loc.gov/authorities/names/nr2004030338$0http://viaf.org/viaf/90629402
10064893	X28	600	http://viaf.org/viaf/90629402	=600  10$aKempe, Margery,$dapproximately 1373-$tBook of Margery Kempe.$0http://id.loc.gov/authorities/names/nr2004030338$0http://viaf.org/viaf/90629402
10064893	X29	600	http://id.loc.gov/authorities/names/n82154603	=600  10$aKempe, Margery,$dapproximately 1373-$0http://id.loc.gov/authorities/names/n82154603$0http://viaf.org/viaf/90629402
10064893	X29	600	http://viaf.org/viaf/90629402	=600  10$aKempe, Margery,$dapproximately 1373-$0http://id.loc.gov/authorities/names/n82154603$0http://viaf.org/viaf/90629402
10064895	X16	100	http://id.loc.gov/authorities/names/no2016104699	=100  1\$aNelson, Stephen C.,$d1980-$eauthor.$0http://id.loc.gov/authorities/names/no2016104699$0http://viaf.org/viaf/117147118219826341298
10064895	X16	100	http://viaf.org/viaf/117147118219826341298	=100  1\$aNelson, Stephen C.,$d1980-$eauthor.$0http://id.loc.gov/authorities/names/no2016104699$0http://viaf.org/viaf/117147118219826341298
10064895	X26	610	http://id.loc.gov/authorities/names/n81052755	=610  20$aInternational Monetary Fund.$0http://id.loc.gov/authorities/names/n81052755$0http://viaf.org/viaf/147860995
10064895	X26	610	http://viaf.org/viaf/147860995	=610  20$aInternational Monetary Fund.$0http://id.loc.gov/authorities/names/n81052755$0http://viaf.org/viaf/147860995
10064895	X27	650	http://id.loc.gov/authorities/subjects/sh85077872	=650  \0$aLoans, Foreign.$0http://id.loc.gov/authorities/subjects/sh85077872
10064895	X28	650	http://id.loc.gov/authorities/subjects/sh89002668	=650  \0$aFinancial crises.$0http://id.loc.gov/authorities/subjects/sh89002668
10064895	X29	650	http://id.loc.gov/authorities/subjects/sh2005001629	=650  \0$aNeoliberalism.$0http://id.loc.gov/authorities/subjects/sh2005001629
10064895	X30	610	http://id.worldcat.org/fast/fst00556666	=610  27$aInternational Monetary Fund.$2fast$0http://id.worldcat.org/fast/fst00556666$0http://viaf.org/viaf/147860995
10064895	X30	610	http://viaf.org/viaf/147860995	=610  27$aInternational Monetary Fund.$2fast$0http://id.worldcat.org/fast/fst00556666$0http://viaf.org/viaf/147860995
10064895	X31	650	http://id.worldcat.org/fast/fst00924607	=650  \7$aFinancial crises.$2fast$0http://id.worldcat.org/fast/fst00924607
10064895	X32	650	http://id.worldcat.org/fast/fst01001083	=650  \7$aLoans, Foreign.$2fast$0http://id.worldcat.org/fast/fst01001083
